id,title,artist,chart_date,chords
1102,Rock This Town,Stray Cats,1982-11-27,N|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:7|G:maj|E:7|D:maj|A:maj|A:maj|G:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:7|G:7|E:7|D:maj|A:7|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:7|A:7|D:maj|D:7|G:maj|G:maj|D:maj|A:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:7|G:maj|E:7|D:maj|A:7|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:7|G:7|E:7|D:maj|A:7|D:7|D:7|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:7|G:maj|E:7|D:maj|A:7|D:7|D:7|D:7|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:7|G:maj|E:7|D:maj|A:7|A:7|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:7|G:maj|E:7|D:maj|A:7|D:maj|D:maj|D:maj|A:7|D:maj|D:maj|D:maj|A:7|D:maj|D:maj6(9)|D:maj6(9)|N|N|N
1104,What You Get Is What You See,Tina Turner,1987-03-07,N|F:maj|F:sus2|Bb:maj|C:maj|Bb:maj|F:maj|F:sus2|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|F:maj/3|Bb:maj|C:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|C:maj|C:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|F:maj/3|Bb:maj|C:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|C:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|Bb:maj|C:maj|F:maj|Bb:maj|C:maj|C:maj|C:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|F:maj/3|Bb:maj|C:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|F:maj|G:min7|Bb:maj/7|C:maj|Bb:maj|C:maj|C:maj|N|N|N
1106,Bust A Move,Young MC,1990-04-07,N|N|N|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|N|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|A:1/1|N|N|N|N|N|N|N|N|N|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|G:1/1|A:1/1|E:1/1|E:1/1|N
1107,"Ob-La-Di, Ob-La-Da",The Beatles,1976-12-11,N|F:maj|F:7|Bb:maj|Bb:maj|Bb:maj|Bb:maj|Bb:maj|F:7|F:7|Bb:maj|Bb:maj|Eb:maj|Bb:maj|F:7|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|Bb:maj|Bb:maj|F:7|F:7|Bb:maj|Bb:maj|Eb:maj|Bb:maj|F:7|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|Bb:maj|Eb:maj|Eb:maj|Bb:maj|Bb:sus4(9)|Bb:maj|Bb:9|Eb:maj|Eb:maj|Bb:maj/5|F:7|Bb:maj|F:7|F:7|Bb:maj|Bb:maj|Eb:maj|Bb:maj|F:7|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|Bb:maj|Eb:maj|Eb:maj|Bb:maj|Bb:sus4(9)|Bb:maj|Bb:9|Eb:maj|Eb:maj|Bb:maj/5|F:7|Bb:maj|F:7|F:7|Bb:maj|Bb:maj|Eb:maj|Bb:maj|F:7|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|Bb:maj|Bb:maj|D:min/b3|G:min|Bb:maj|F:maj|G:min|G:min|F:maj|Bb:maj|Bb:maj|Bb:maj|N|N
1109,It Takes Two,Rob Base,1988-09-10,N|F:min|F:min|Eb:maj|F:min|F:min|N|N|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|G:maj|F:maj|G:maj|N|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|G:maj|F:maj|G:maj|N|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|N|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|G:maj|F:maj|G:maj|N|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|G:maj|F:maj|G:maj|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|G:maj|F:maj|G:maj|N|N|G:maj|F:maj|G:maj|N|N|N|N|N|N|N|N|N|N|N|N|N|N
1110,Reelin' & Rockin',Chuck Berry,1972-12-09,N|G:5|G:5|G:5|G:5|G:5|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|G:7|D:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|D:7|G:7|Bb:7|A:7|Ab:7|G:7|G:7|N|N|N
1111,Land Of 1000 Dances,Chris Kenner,1963-08-17,N|Bb:maj|Bb:maj|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|Eb:7|N
1112,Never Knew Love Like This Before,Stephanie Mills,1980-12-06,"N|B:maj|E:sus4(b7,9)|E:maj|F#:maj(9)/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|E:maj|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:sus4(b7)|C#:7|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:sus4(b7)|C#:7|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|B:maj|E:sus4(b7,9)|E:maj|F#:maj/3|D#:min7|G#:min7|C#:min7|F#:sus4(b7,9)|F#:sus4(b7,9)|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|E:maj7|D#:min7|G#:min7|C#:min7|D#:min7|D#:min7|N"
1113,Lonely Weekends,Charlie Rich,1960-07-11,N|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|F:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|C:7|C:7|C:7|C:7|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|F:maj|F:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|F:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|Bb:maj|Bb:maj|Eb:maj|C:7|C:7|C:7|C:7|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|Bb:maj|N
1114,Wichita Lineman,Glen Campbell,1969-01-11,N|N|N|F:maj7|Bb:maj6/5|F:maj7|Bb:maj6/5|Bb:maj6/5|Bb:maj7|A:min7|Bb:maj7|D:min7|A:min7|G:maj|D:maj|D:maj|C:maj6(9)|C:maj6(9)|G:maj(9)/3|Bb:maj6|D:maj|A:sus4(9)|A:sus4(9)|Bb:maj|C:maj(9)|Bb:maj|C:sus4(b7)|C:sus4(b7)|Bb:maj7|A:min7|Bb:maj7|D:min7|A:min7|G:maj|D:maj|D:maj|C:maj6(9)|C:maj6(9)|G:maj(9)/3|Bb:maj6|D:maj|A:sus4(9)|A:sus4(9)|Bb:maj|C:maj(9)|Bb:maj|C:sus4(b7)|C:sus4(b7)|Bb:maj7|F:maj|C:sus4(b7)|D:min7|A:min7|G:maj|D:maj|D:maj|D:maj|C:maj6(9)|C:maj6(9)|G:maj(9)/3|Bb:maj6|D:maj|A:sus4(9)|A:sus4(9)|Bb:maj|C:maj(9)|Bb:maj|C:sus4(b7)|Bb:maj|C:maj(9)|Bb:maj|C:maj(9)|Bb:maj|C:maj(9)|Bb:maj|C:maj(9)|Bb:maj|C:maj(9)|Bb:maj|C:maj(9)|C:maj(9)|N
1116,Ebony Eyes,The Everly Brothers,1961-04-10,N|A:maj/2|E:maj7/5|B:9|E:maj|E:maj|E:maj|E:maj/5|E:maj|E:maj/5|B:7|B:7|B:7|B:7|E:maj|E:maj|A:maj|A:maj|E:maj|B:7|E:maj|E:7|A:maj|A:maj|E:maj|E:maj/5|A:maj|A:maj|E:maj|B:7|B:7|E:maj|E:maj/5|A:maj|A:maj|E:maj|B:7|E:maj|E:maj|E:maj|E:maj/5|E:maj|E:maj/5|B:7|B:7|B:7|B:7|E:maj|E:maj/5|A:maj|A:maj|E:maj|B:7|E:maj|E:maj|E:maj|E:maj|B:7|B:7|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|B:7|E:maj|E:maj/5|E:maj|E:maj/5|B:7|B:7|B:7|B:7|E:maj|E:7|A:maj|A:maj|E:maj|B:7|E:maj|E:7|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:7|A:maj|A:maj|E:maj|E:maj|B:7|B:7|E:maj|E:sus4(9)|E:maj|E:maj|N|N|N
1118,Funny Girl,Barbra Streisand,1964-10-10,"N|Eb:maj7|F:min7|F:min7|Eb:maj7|E:dim|F:min7|F#:dim|G:min7|G:7|C:min7|F:9(#11)|Ab:maj7|A:hdim7|Bb:sus4(b7)|Bb:7|F:7(#11)|G:min/b3|E:dim|F:min7|E:dim|F:min6|F:min(b13)|Bb:7|Bb:maj6/b7|G:min|F#:dim|F:min11|F:sus4(b7)/b7|F:7/b7|F:7|B:7|Bb:aug|Eb:maj7|Eb:maj7|Ab:maj7|Ab:maj7|A:dim|Eb:maj7/5|Eb:maj7(#5)|Eb:maj7|Gb:maj7|C:7|F:min7|Ab:7|Eb:maj7/5|F:7(#11)|N|Bb:dim|Bb:maj7|B:dim|C:min|N|C:min|Eb:7|Ab:maj7|F:9|N|Eb:maj/3|C:9|F:min|Bb:sus4(b7,9)|Eb:maj7(#11)|Eb:maj7(#11)|Eb:maj7(#11)|Db:maj7|Db:maj7|Eb:maj7(#11)|Eb:maj7(#11)|Eb:maj7(#11)|Eb:maj7(#11)|N|N"
1119,Will The Wolf Survive,Los Lobos,1985-04-20,N|N|N|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|D:maj|D:maj|C:maj|C:maj|G:maj|C:maj|G:maj|C:maj|C:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|C:maj|G:maj|C:maj|D:maj|D:maj|D:maj|D:maj|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|C:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|C:maj|G:maj|C:maj|D:maj|D:maj|C:maj/2|C:maj/2|G:maj|G:maj|G:maj|G:maj|G:maj|C:maj|G:maj|G:maj|G:maj|G:maj|C:maj|G:maj|G:maj|G:maj|C:maj(9)|F:maj|C:maj|C:maj|C:maj|G:maj|C:maj|G:maj|G:maj|G:maj|D:maj|D:maj|C:maj(9)|C:maj(9)|C:maj(9)|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|C:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|C:maj|G:maj|C:maj|D:maj|D:maj|C:maj/2|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|G:maj|C:maj|C:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|D:maj|N|N|N
1121,A Hazy Shade Of Winter,Simon & Garfunkel,1966-11-26,N|D:min|C:7|Bb:7|A:7|A:7|D:min|D:min|C:maj|C:maj|Bb:maj|Bb:maj|F:maj/5|F:maj/5|C:maj|C:maj|C:maj|C:maj|D:min|C:7|Bb:7|A:7|D:min|D:min|C:maj|C:maj|Bb:maj|Bb:maj|F:maj7|F:maj7|C:maj|C:maj|D:min|C:7|Bb:7|A:7|D:min7|D:min7|C:maj(9)|C:maj(9)|Bb:maj(9)|Bb:maj(9)|F:maj7|F:maj7|C:maj|C:maj|D:min|C:7|Bb:7|A:7|D:min|D:min|G:min|G:min|F:maj|F:maj|C:maj|C:maj|D:min|D:min|C:maj|C:maj|Bb:maj|Bb:maj|F:maj7|F:maj7|C:maj|C:maj|D:min|C:7|Bb:7|A:7|D:min|C:7|Bb:7|A:7|D:min|C:7|Bb:7|A:7|D:min|C:7|Bb:7|A:7|A:7|N|N
1124,Carry Me,"David Crosby,Graham Nash",1975-12-06,N|E:maj|E:maj6|B:min7/4|E:maj|E:maj|E:maj6|B:min7/4|E:maj|E:maj|E:maj|B:maj|A:maj|C#:min7|C#:sus2(b7)|E:maj|B:maj|A:maj|C#:min7|A:maj6|E:maj|B:maj|A:maj|C#:min7|A:maj6|E:maj|B:maj|A:maj|C#:min7|A:maj7|E:maj|E:maj6|B:min7/4|E:maj|E:maj|E:maj6|B:min7/4|E:maj|E:maj|B:maj|A:maj|C#:min7|C#:sus2(b7)|E:maj|B:maj|A:maj|C#:min7|A:maj6|E:maj|B:maj|A:maj|C#:min7|B:7|E:maj|B:maj|A:maj|C#:min7|A:maj7|E:maj|E:maj6|B:min7/4|E:maj|E:maj|E:maj6|B:min7/4|E:maj|E:maj|B:maj|A:maj|C#:min7|C#:sus2(b7)|E:maj|B:maj|A:maj|C#:min7|A:maj6(9)|E:maj|B:maj|A:maj|C#:min7|A:maj|E:maj|B:maj|A:maj|C#:min7|A:maj7|E:maj|E:maj6|B:min7/4|E:maj|E:maj|E:maj6|B:min7/4|A:maj6(9)|B:min7/4|A:maj6(9)|B:min7/4|A:maj6(9)|E:maj|E:maj|N|N|N
1125,Treat Her Right,Roy Head,1965-09-18,N|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|C:7|G:7|G:7|G:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|C:7|G:7|G:7|G:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|C:7|G:7|G:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|C:7|G:7|G:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|C:7|G:7|G:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|C:7|G:7|G:7|G:7|G:7|G:7|G:7|G:7|C:7|C:7|G:7|G:7|D:7|C:7|G:7|G:7|G:7|N
1126,Invisible Touch,Genesis,1986-07-26,"N|N|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|C:maj|D:min|Bb:maj7|A:min|F:maj(9)|D:min|Bb:maj7|A:min|C:maj|G:maj|G:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|Bb:maj|C:maj|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|D:min|Bb:maj7|A:min|F:maj|D:min|Bb:maj7|A:min|C:maj|G:maj|G:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|Bb:maj|C:maj|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|C:maj|Eb:11|Eb:11|Eb:11|Eb:11|Eb:11|Eb:11|Eb:11|Eb:11|Eb:11|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|F:sus4|F:maj|Bb:maj/5|C:maj/4|F:sus4|F:maj|Bb:maj/3|C:sus4(b7,9)|C:maj|D:min|Bb:maj7|A:min|F:maj|D:min|Bb:maj7|A:min|C:maj|G:maj|G:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|Bb:maj|C:maj|G:sus4|G:maj|C:maj/5|D:maj/4|G:sus4|G:maj|C:maj/3|D:sus4(b7,9)|D:maj|G:sus4|G:maj|C:maj/5|D:maj/4|G:sus4|G:maj|C:maj/3|D:sus4(b7,9)|D:maj|G:sus4|G:maj|C:maj/5|D:maj/4|G:sus4|G:maj|C:maj/3|D:sus4(b7,9)|D:maj|G:sus4|G:maj|C:maj/5|D:maj/4|G:sus4|G:maj|C:maj/3|D:sus4(b7,9)|D:maj|G:sus4|G:maj|C:maj/5|D:maj/4|G:sus4|G:maj|C:maj/3|D:sus4(b7,9)|D:maj|D:maj|G:sus4|G:maj|C:maj/5|D:maj/4|G:sus4|G:maj|C:maj/3|D:sus4(b7,9)|D:maj|D:maj|N"
