id,title,artist,chart_date,chords
621,Ghostbusters,Ray Parker Jr.,1984-08-18,N|X|X|X|X|X|X|X|X|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|IV|i|i|i|i|i|i|i|i|i|i|i|i|i|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|IV|i|i|i|i|i|i|i|i|i|i|i|i|i|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|i|bVII|bVII|i|i|bVII|bVII|i|i|bVII|bVII|i|i|bVII|bVII|i|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|IV|v|v|v|v|v|v|v|v|i|i|i|i|i|i|i|i|i|i|i|i|i|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|IV|N
623,It's Only Make Believe,Glen Campbell,1970-09-05,N|I|vi|IV|V|V|I|X|V|V|I|vi|IV|V|IV|V|I|IV|V|IV|I|IV|I|bVI7|I|vi|IV|V|IV|V|I|IV|V|IV|I|IV|I|bVI7|I|vi|IV|V|IV|V|I|IV|V|IV|I|IV|I|IV|IV|I|I|I|N|N|N
625,Higher Ground,Stevie Wonder,1973-09-01,N|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|II7|II7|IV7|bVII7|bVII7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|II7|II7|IV7|bVII7|bVII7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|IV7|I7|IV7|I7|IV7|I7|II7|V7|V7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|II7|II7|IV7|bVII7|bVII7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|II7|II7|IV7|bVII7|bVII7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|IV7|I7|IV7|I7|IV7|I7|II7|V7|V7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|bIII|IV|I7|I7|N
627,Nick Of Time,Bonnie Raitt,1990-05-26,N|N|N|ii7|V|vi|ii7|ii7|V7|ii7|V|vi|ii7|ii7|V7|I|I|ii7|I|IV|I|ii7|I|IV|I|ii7|I|IV|I|ii7|I|III7|III7|vi|ii7|ii7|V7|I|I|ii7|I|IV|I|ii7|I|IV|I|ii7|I|IV|I|ii7|I|III7|III7|vi|ii7|ii7|V7|I|I|bVII|IV|I|ii|ii7|I|III7|III7|vi|ii7|ii7|V7|ii7|ii7|V7|ii7|ii7|V7|I|I|ii7|I|IV|I|ii7|I|IV|I|ii7|I|IV|I|ii7|I|III7|III7|vi|ii7|ii7|V7|ii7|ii7|V7|ii7|ii7|V7|ii7|ii7|V7|ii7|ii7|V7|I|I|ii7|V|vi|ii7|ii7|V7|ii7|V|vi|ii7|ii7|V7|ii7|V|vi|ii7|ii7|V7|ii7|V|vi|ii7|ii7|V7|V7|N
629,Beat It,Michael Jackson,1983-04-02,N|X|X|X|X|X|X|X|X|N|N|N|N|N|N|i|VII|i|VII|i|VII|i|VII|VII|i|VII|i|VII|VI|VII|i|VII|i|VII|i|VII|VI|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|VI|VII|i|VII|i|VII|i|VII|VI|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|VII|i|i|i|i|i|i|i|i|i|i|i|i|i|i|i|i|i|VII|i|VII|VI|VII|i|VII|i|VII|i|VII|VI|VII|i|VII|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|i|VII|VII|N
631,If You Really Love Me,Stevie Wonder,1971-09-04,N|N|N|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii|I|bVII|ii7|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii7|IVmaj7|iii7|ii7|Imaj7|X|III7|VImaj7|III7|VImaj7|III7|vi|vi|X|iv7|bVII7|Imaj7|Imaj7|iii7|VI7|II7|II7|II7|X|X|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii7|iii7|vi7|ii7|ii7|IVmaj7|iii7|ii7|Imaj7|X|III7|VImaj7|III7|VImaj7|III7|vi|vi|X|iv7|bVII7|Imaj7|Imaj7|iii7|VI7|II7|II7|II7|X|X|X|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|#IVmaj7|iv7|biii7|X|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|biii7|biii7|iv7|bvii7|bvii7|N
633,Maneater,Daryl Hall & John Oates,1983-03-05,N|X|X|X|X|X|X|X|X|i|i|VII|VII|VI|VI|VII|VII|i|i|VII|VII|VI|VI|VII|VII|i|i|VII|VII|VI|VI|VII|VII|VII|III|III|VII|VII|bII|bII|I|I|iv7|iv7|VII|VII|V7|i|i|v7|i|i|III|III|VII|VII|bII|bII|I|I|iv7|iv7|VII|VII|V7|i|i|v7|I|I|i|i|VII|VII|VI|VI|V|V7|i|i|VII|VII|iv7|iv7|VI|VII|VII|i|i|i|i|i|III|III|VII|VII|bII|bII|I|I|iv7|iv7|VII|VII|V7|i|i|v7|I|I|i|i|VII|VII|VI|VI|V|V7|i|i|VII|VII|iv7|iv7|VI|VII|VII|X|X|X|X|X|i|i|VII|VII|VI|VI|VII|VII|i|i|VII|VII|VI|VI|VII|VII|i|i|VII|VII|VI|VI|VII|VII|i|i|VII|VII|iv7|iv7|V|V|V|i|i|VII|VII|VI|VI|V|V7|i|i|VII|VII|iv7|iv7|VI|VII|i|i|VII|VII|VI|VI|V|V7|i|i|VII|VII|iv7|iv7|VI|VII|i|i|VII|VII|VII|VI|VI|V|V7|i|i|VII|VII|iv7|iv7|VI|VII|VII|N|N|N
634,Brass Monkey,Beastie Boys,1987-04-25,N|N|N|N|N|N|X|X|X|X|X|X|X|X|N|N|N|N|N|N|N|N|N|N|N|N|X|X|X|X|N|N|N|N|N|N|N|N|N|N|N|N|X|X|X|X|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|X|X|X|X|X|X|X|X|X|N|N|N|N|N|N|N|N|X|X|N
635,The Little Old Lady (From Pasadena),Jan & Dean,1964-07-04,N|N|N|N|N|V|V|I|I|I|IV|I|I|I|V7|II|V7|I|IV|II|bVII|V7|V7|I|I|I|I|IV|IV|I|I|bIII|V|V|V|I|I|I|IV|I|I|I|V7|II|V7|I|IV|II|bVII|V7|V7|I|I|I|I|IV|IV|I|I|bIII|V|V|#IV|#IV|I|I|I|IV|I|I|I|V7|II|V7|V7|I|IV|II|bVII|V7|V7|I|I|I|I|IV|IV|I|I|bIII|bVI|bVI|bVI|bII|bVI|bIII7|bVII|bIII7|bVI|bII|bVI|bIII7|bVII|bIII7|bVI|bII|bVI|bIII7|bVII|bIII7|bVI|bII|bVI|bIII7|bVII|bIII7|bIII7|bVI|bII|bVI|bIII7|bVII|bIII7|bVI|bII|bVI|bIII7|bVII|bIII7|bIII7|N
637,Human Nature,Michael Jackson,1983-08-13,N|IV|V|bIIImaj7|ii7|IV|V|bIIImaj7|ii7|IV|V|IV|V|IV|V|IV|V|IV|V|IV|V|IV|iii7|ii7|V|IV|V|IV|V|IV|V|IV|V|IV|V|IV|V|IV|iii7|ii7|V|IV|V|I|I|I|I|IV|iii7|ii7|vi|IV|V|I|I|I|I|IV|iii7|ii|V|IV|V|IV|V|IV|V|IV|V|IV|V|IV|V|IV|iii7|ii7|V|IV|V|I|I|I|I|IV|iii7|ii7|vi|IV|V|I|I|I|I|IV|iii7|ii7|vi|ii|vi|ii|vi|vi|ii7|X|X|IV|V|bIIImaj7|ii7|IV|V|bIIImaj7|ii7|IV|V|IV|V|IV|V|IV|V|IV|V|IV|V|IV|iii7|ii7|V|IV|V|I|I|I|I|IV|iii7|ii7|vi|IV|V|I|I|I|I|IV|iii7|ii7|Imaj7|IV|V|I|I|I|I|IV|iii7|ii7|vi|IV|V|I|I|I|I|IV|iii7|ii7|Imaj7|IV|V|I|I|I|I|IV|iii7|ii7|vi|IV|V|I|I|I|I|IV|iii7|ii7|X|X|IV|V|bIIImaj7|ii7|IV|V|bIIImaj7|ii7|IV|V|bIIImaj7|ii7|bVImaj7|bVImaj7|bVImaj7|bVImaj7|bVImaj7|N
638,Out Of My Mind,Johnny Tillotson,1963-05-04,N|N|N|I|I7|IV|IV|V|V|IV|I|I|I|I7|IV|IV|V|V|I|I7|IV|IV|I|I|V7|V7|I|I7|IV|IV|I|I|V7|V7|I|I|I|I7|IV|IV|V|V|IV|I|I|I|I7|IV|IV|V|V|I|I7|IV|IV|I|I|V7|V7|I|I7|IV|IV|I|I|V7|V7|I|I|I|N
640,Think,James Brown,1973-06-09,N|I7|I7|I7|I7|I7|I7|I7|I7|V7|IV7|I7|I7|V7|I7|I7|I7|I7|I7|I7|I7|I7|V7|V7|V7|V7|V7|V7|V7|V7|I7|I7|I7|I7|I7|I7|I7|I7|V7|IV7|I7|I7|V7|V7|I7|I7|I7|I7|I7|I7|I7|I7|V7|V7|V7|V7|V7|V7|V7|V7|V7|I7|I7|I7|I7|I7|I7|I7|I7|V7|IV7|I7|I7|V7|I7|I7|I7|I7|I7|I7|I7|I7|V7|V7|V7|V7|V7|V7|V7|V7|I7|I7|I7|I7|I7|I7|I7|I7|V7|IV7|I7|I7|V7|V7|IV7|I7|I7|V7|V7|IV7|I7|I7|V7|V7|I7|I7|N|N|N
643,The People In Me,The Music Machine,1967-01-28,N|i|IV|V7|V7|i|IV|V7|V7|i|IV|V7|V7|i|IV|V7|V7|V7|i|IV|V7|V7|i|IV|V7|V7|i|IV|V7|V7|i|IV|V7|V7|III|IV|i|#vii|i|#vii|III|IV|i|#vii|i|IV|V|V|i|IV|V7|V7|i|IV|V7|V7|i|IV|V7|V7|i|IV|V7|V7|V7|i|IV|V7|V7|i|IV|V7|V7|V7|i|IV|V7|V7|i|IV|V7|V7|III|IV|i|#vii|i|#vii|III|IV|i|#vii|i|IV|V|V|V|i|IV|V7|V7|i|IV|V7|V7|i|IV|V7|V7|V7|N
645,(Sittin' On) The Dock Of The Bay,Otis Redding,1968-03-23,N|I|I|I|I|I|I|III|IV|II|I|III|IV|II|I|vi|I|vi|I|II|I|VI|I|III|IV|II|I|III|IV|II|I|vi|I|vi|I|II|I|VI|I|V|IV|I|V|IV|I|V|IV|I|bVII|V|I|III|IV|II|I|III|IV|II|I|vi|I|vi|I|II|I|VI|VI|I|I|I|vi|I|I|I|vi|vi|N|N|N
647,Caught Up In The Rapture,Anita Baker,1987-03-21,N|Imaj7|bIII|v7|X|iv7|X|Imaj7|bIII|v7|X|iv7|X|Imaj7|iii7|IVmaj7|X|Imaj7|iii7|IVmaj7|X|X|III7|vi7|II7|v|I7|IVmaj7|bVII7|X|III7|vi7|II7|X|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|Imaj7|bIII|v7|X|iv7|X|Imaj7|iii7|IVmaj7|X|Imaj7|iii7|IVmaj7|X|X|III7|vi7|II7|v|I7|IVmaj7|bVII7|X|III7|vi7|II7|X|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|Imaj7|bIII|v7|X|iv7|X|Imaj7|bIII|v7|X|iv7|X|X|III7|vi7|II7|v|I7|IVmaj7|bVII7|X|III7|vi7|II7|X|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|vi7|vi7|IVmaj7|ii7|X|X|vi7|vi7|IVmaj7|ii7|X|X|N
648,What Have I Done To Deserve This?,Pet Shop Boys,1988-02-20,N|N|N|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|X|X|X|X|X|X|X|X|X|X|X|X|X|bVII|I|X|X|X|X|X|X|bVII|I|bVII|I|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|N|N|I|ii|ii|V|I|ii|ii|ii|bVII|I|bVII|I|X|X|X|X|X|X|X|X|bVII|I|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|N|N|I|ii|ii|V|I|ii|ii|ii|bVII|I|bVII|I|bVII|I|bVII|I|bVII|I|bVII|I|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|IV|iii|vi|vi|N|N|N
649,Stoned Love,The Supremes,1970-11-07,N|N|N|N|I|vi|ii|I|I|vi|ii|I|I|vi|ii|I|I|vi|ii|I|I|vi|ii|I|N|I|vi|ii|I|I|vi|ii|I|I|vi|ii|I|I|vi|ii|I|I|vi|ii|I|I|vi|ii|N|I|vi|ii|I|I|vi|ii|I|iii|Imaj7|ii|ii|iii|Imaj7|ii|ii|N|I|vi|ii|I|I|vi|ii|I|N|N|N|N|I|vi|ii|I|I|vi|ii|I|I|vi|ii|ii|N
650,"Hello, Dolly!",Louis Armstrong,1964-03-28,N|II7|V7|II7|V7|II7|V7|V7|I|X|ii7|V7|V7|Imaj7|Imaj7|vi|vi|Imaj7|X|ii7|VI7|ii|VI7|ii|ii|ii7|V7|I|X|ii7|V7|Imaj7|Imaj7|vi|vi|v7|I7|IVmaj7|III7|vi|iii7|vi|iii7|II7|V7|I|X|ii7|V7|V7|Imaj7|Imaj7|vi|vi|Imaj7|X|ii7|VI7|ii|VI7|ii|ii|ii7|V7|I|X|ii7|V7|Imaj7|Imaj7|vi|vi|v7|I7|IVmaj7|III7|vi|iii7|vi|iii7|iii7|II7|V7|I|X|ii7|V7|V7|Imaj7|Imaj7|vi|vi|v7|I7|IVmaj7|III7|vi|iii7|vi|iii7|II7|V7|II7|V7|II7|V7|I|I|IV|X|X|V7|I|I|N|N|N
651,It's Raining Men,The Weather Girls,1983-01-29,N|i|i|VII|VII|VI|VI|X|V|i|i7|i|i|i|i7|i|i|i|i|i|i|i|i|X|V|i|i|iv7|iv7|X|V|X|V|V|VI|VII|V|i|VI|iv|iv|V7|V7|VI|VII|V|i|VI|iv|iv|V7|V7|VI|VII|V|i|VI|VII|V|i|VI|VII|V|i|iv|i|VI|X|V|i|V|i|X|V|V|i|i|i|i|i|i|i|i|i|i|i|i|i|i|X|V|i|i|iv7|iv7|X|V|X|V|X|V|VI|VII|V|i|VI|VII|V|i|VI|VII|V|i|VI|VII|V|i|VI|VII|V|i|VI|VII|V|i|i
654,Tainted Love,Soft Cell,1982-01-30,N|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|i|X|i|X|i|X|i|X|X|X|X|X|iv|iv|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|i|X|i|X|i|X|i|X|X|X|X|X|iv|iv|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|i|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|N
655,Sunrise,Eric Carmen,1976-08-28,N|N|X|X|X|X|X|X|X|i|X|X|X|X|i|X|X|X|X|X|ii7|Vmaj7|ii7|VII|v7|III7|VImaj7|VImaj7|#VII7|N|N|I|I|I|I|iii7|IV|ii7|V7|I|iii7|IV|X|III7|vi|v|I7|IVmaj7|II7|I|VI7|X|V7|V7|I|V|IV|IV|I|iii7|IV|ii7|V7|I|iii7|IV|X|III7|vi|v|I7|IVmaj7|II7|I|VI7|X|V7|V7|I|bVI|bVI|bvii|bIIImaj7|bvii7|bIII|i|iv|iv|bII|bII|#IV|VI|V|V|V|V|X|X|I|iii7|IV|ii7|V7|I|iii7|IV|X|III7|vi|v|I7|IVmaj7|II7|I|VI7|X|V7|V7|bVI|bVI|bVI|bVI|bVI|bVI|bVI|bVI|bVI|I|bIII|bVII|IV|I|bIII|bVII|IV|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|IV|I|bIII|bVII|IV|IV|I|bIII|bVII|IV|N|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|I|bIII|bVII|IV|IV|N
656,Years From Now,Dr. Hook,1980-08-16,N|I|V|IV|V|I|V|IV|V|V|I|V|IV|V|I|V|IV|V|I|III7|IV|II|V|V|V|V|I|V|IV|V|I|V|IV|V|I|III7|IV|II|V|V|V|V|IV|IV|V|V|I|III7|vi|II7|V|V|IV|IV|V|V|I|III7|vi|II7|V|X|V|V|I|V|IV|V|I|V|IV|V|I|III7|IV|V|I|V|IV|V|V|I|V|IV|V|I|III7|IV|II|V|V|V|V|V|IV|IV|V|V|I|III7|vi|II7|V|V|V|V|IV|IV|V|V|I|III7|vi|II7|V|X|V|V|I|V|IV|V|I|V|IV|V|I|III7|IV|V|I|V|IV|V|V|I|V|IV|V|I|III7|IV|V|I|V|IV|V|I|V|IV|V|I|III7|IV|V|I|V|IV|V|V|N|N|N
658,Ask Me,Elvis Presley,1964-11-14,N|V|I|I|bVII|VI7|ii|ii|ii7|V7|ii|ii|ii7|V7|I|I|vi|iii|X|ii|iv7|bVII7|bIII|ii7|V7|I|I|bVII|VI7|ii|ii|ii7|V7|V7|I|I|bVII|VI7|ii|ii|ii7|V7|ii|ii|ii7|V7|I|I|vi|iii|X|ii|iv7|bVII7|bIII|ii7|V7|I|I|bVII|VI7|ii|ii|ii7|V7|I|Imaj7|ii7|V7|I|I|I|I|N|N|N
662,Looking For A Love,The J. Geils Band,1972-01-29,N|N|N|I|I|IV|I|I|I|I|IV|I|I|I|I|I|I|IV|I|I|IV|I|IV|I|III|vi|V|IV|IV|I|I|I|I|IV|IV|I|I|I|IV|IV|I|I|I|IV|IV|I|I|I|IV|IV|I|I|IV|I|IV|I|III|vi|V|IV|IV|I|I|I|I|IV|IV|I|I|I|IV|IV|I|I|I|IV|IV|I|I|I|IV|IV|I|I|IV|I|IV|I|III|vi|V|IV|IV|I|I|I|I|I|IV|IV|I|I|I|I|IV|IV|I|I|I|I|IV|IV|I|I|I|I|IV|IV|I|I|I|I|IV|IV|I|I|I|I|IV|IV|I|I|I|I|IV|IV|I|I|IV|IV|IV|I|I|IV|IV|I|I|IV|IV|I|I|IV|IV|I|I|IV|IV|I|I|IV|IV|I|I|IV|IV|I|I|IV|IV|I|I|IV|IV|I|I|N
663,He's So Shy,Pointer Sisters,1980-08-09,N|N|N|iv7|VImaj7|VII|III|VII|iv7|VImaj7|VII|III|VII|iv7|VImaj7|VII|III|VII|i|i|i|iv7|i|iv7|VII|iv7|VII|V|i|iv7|i|iv7|VII|iv7|VII|V|i|i|iv7|VImaj7|VII|iv7|VImaj7|VII|iv|VImaj7|VII|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|VII|VII|i|i|i|i|iv7|i|iv7|VII|iv7|VII|V|i|iv7|i|iv7|VII|iv7|VII|V|i|i|iv7|VImaj7|VII|iv7|VImaj7|VII|iv|VImaj7|VII|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|VII|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|VI|III|VI|III|VII|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|iv|VImaj7|VII|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|iv|VImaj7|VII|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|iv7|VImaj7|VII|VII|VII|N
668,Big Yellow Taxi,Joni Mitchell,1975-02-22,N|I|I|I|I|I|IV|I|IV|I|I|IV|IV|I|I|I|I|I|I|I|IV|I|IV|I|I|IVmaj7|IVmaj7|I|I|I|X|I|X|IV|IV|I|I|IV|IV|X|V|IV|I|IV|I|I|IVmaj7|IVmaj7|I|I|I|I|I|I|I|IV|I|IV|I|I|IVmaj7|IVmaj7|I|I|I|I|I|I|I|I|I|I|I|I|I|N
670,Silent Lucidity,Queensryche,1991-06-08,N|I|I|I|I|vi7|vi7|vi7|vi7|vi7|I|I|I|I|vi7|vi7|vi7|vi7|I|I|I|I|vi7|vi7|vi7|vi7|IV|IV|IV|IV|ii7|ii7|ii7|ii7|IV|IV|IV|IV|ii7|ii7|X|X|I|I|I|I|vi7|vi7|vi7|vi7|vi7|I|I|I|I|vi7|vi7|vi7|vi7|I|I|I|I|vi7|vi7|vi7|vi7|IV|IV|IV|IV|ii7|ii7|ii7|ii7|IV|IV|IV|IV|ii7|ii7|ii7|V|IV|V|IV|V|IV|V|IV|IV|IV|I|I|I|I|bVI|bVI|X|IV|X|IV|bVI|bVI|X|IV|bIII|bII|bII|iv|X|bVII|bVI|iv|i|iv|v|v|X|iv|bIIImaj7|bIII|bIImaj7|I|I|I|I|I|I|vi7|vi7|vi7|vi7|I|I|I|I|vi7|vi7|vi7|vi7|IV|IV|IV|IV|ii7|ii7|ii7|ii7|IV|IV|IV|IV|ii7|ii7|ii7|V|IV|V|IV|V|IV|V|IV|IV|IV|I|I|I|I|I|I|I|I|I|I|I|I|N|N|N
671,Heaven's Just A Sin Away,The Kendalls,1977-11-19,N|I|I|I|I|I|I|I|IV|IV|I|I|II|V|I|I|IV|IV|I|I|V|V|I|I|I|IV|IV|I|I|IV|IV|V|V|I|I|IV|IV|I|I|II|V|I|I|IV|IV|I|I|V|V|I|I|IV|IV|IV|I|I|V|I|I|I|IV|IV|I|I|IV|IV|V|V|I|I|IV|IV|I|I|II|V|I|I|IV|IV|I|I|V|V|I|bVI|bVI|I|I|IV|IV|I|I|II|V|I|I|IV|IV|IV|N|N|N
672,Baby Workout,Jackie Wilson,1963-05-25,N|N|N|X|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|V7|IV7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|V7|IV7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|V7|IV7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|I7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|I7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|I7|I7|I7|I7|I7|I7|IV7|IV7|I7|I7|V7|IV7|I7|I7|N|N|I7|I7|N
674,Sugar Shack,The Fireballs,1963-12-14,N|N|N|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|ii7|V|ii7|V|ii7|V|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|ii7|V|ii7|V|ii7|V|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|ii7|V|ii7|V|ii7|V|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|IV|N
675,With A Little Help From My Friends,Joe Cocker,1968-11-23,I|V|ii|ii|V|I|I|I|V|ii|ii|V|I|I|V|ii|ii|V|I|bVII|IV|I|bVII|IV|I|IV|IV|I|V|ii|ii|V|I|I|V|ii|ii|V|I|bVII|IV|I|bVII|IV|I|IV|I|vi|II|I|bVII|IV|vi|II|I|bVII|IV|I|V|ii|ii|V|I|I|V|ii|ii|V|I|bVII|IV|I|bVII|IV|I|IV|I|N|V|V|V|V|V|V|V|V|N|N|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|IV|I|I|bVII|bVII|IV|IV|bVI|bVII|I|I|N|N|N
677,Don't Knock My Love - Pt. 1,Wilson Pickett,1971-06-05,N|N|N|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|III|i|VI|iv7|III|i|VI|iv7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|III|i|VI|iv7|III|i|VI|iv7|III7|III7|III7|III7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|i7|N
678,Chained And Bound,Otis Redding,1964-10-31,N|N|I|IV|I|V|I|V|I|IV|I|V|I|V|I|I7|IV|I|V7|I|V|vi|I|vi|I|V7|I|IV|I|V|I|V|I|I7|IV|I|V|I|V|I|IV|I|IV|I|IV|I|IV|I|IV|IV|N
